0.071409	-0.010079	-0.013348	0.159881	0.050881	0.187804	0.038817	0.138658	0.188607	-0.153769	0.006589	0.134463	0.311786	0.258868	0.018607	0.058713	-0.083986	0.018084	-0.226425	0.048903	-0.055214	0.005478	0.103677	0.122642	-0.064209	0.051654	-0.026053	0.103459	0.045256	-0.17171	0.145651	0.03501	-0.074433	-0.032072	0.065009	0.0707	-0.04258	-0.175764	-0.184801	0.073037	-0.309065	-0.059427	0.100385	-0.021253	-0.241654	0.196704	-0.136043	-0.22104	-0.357393	-0.115334	
-0.100069	-0.22978	0.035124	-0.192887	-0.023081	-0.12488	0.179151	-0.100767	-0.104965	0.147311	-0.041842	0.063089	0.055268	0.098683	-0.124526	-0.245634	0.009599	-0.156581	0.138439	0.023009	0.065126	-0.063918	-0.017566	0.150149	0.030388	-0.17373	-0.136013	0.321966	0.023999	0.053726	0.066277	-0.031829	0.269037	-0.008551	-0.156827	-0.035262	0.004328	-0.110522	-0.259609	-0.085809	-0.001444	-0.014809	0.120373	0.164971	0.089174	0.013321	-0.119516	-0.36235	0.026879	0.306628	
-0.018129	0.039342	-0.071491	-0.10533	0.019763	0.089712	0.206363	0.059783	0.255724	0.369146	0.022003	0.083303	0.106875	-0.027422	0.140104	-0.03603	0.013584	0.026431	0.112643	0.183739	-0.063347	-0.009464	0.104035	-0.066441	0.043763	0.145539	0.052219	0.116167	-0.345273	0.032529	-0.093845	0.098076	0.280719	-0.044458	-0.062092	-0.0638	-0.022682	-0.047285	0.017857	0.130153	-0.171894	-0.0877	-0.314434	0.03286	0.169319	0.18469	0.148951	0.004837	0.118101	-0.309201	
-0.127964	-0.00079	-0.276565	0.286649	-0.222287	0.089334	0.140262	0.1498	-0.188666	0.069102	0.250203	-0.185011	0.109212	-0.026288	-0.005894	-0.040991	0.014601	-0.025245	-0.164102	-0.028011	0.114161	0.103368	0.146806	-0.12888	0.047126	-0.030924	0.006032	-0.130501	-0.25403	0.074575	-0.212867	-0.024387	-0.177731	-0.159115	0.050149	-0.081905	0.07593	-0.256725	-0.092373	-0.055468	-0.012069	0.099087	-0.044447	0.272652	-0.162643	-0.09014	0.101459	-0.107446	0.135419	0.191821	
-0.202728	-0.080965	-0.009019	-0.297633	0.127606	0.040998	-0.102551	-0.032463	0.062613	-0.137989	0.036531	-0.105896	-0.021392	0.144055	-0.11805	0.184632	0.127591	0.045132	-0.003358	-0.000634	0.257949	0.065232	-0.058718	-0.103144	-0.070305	0.118707	0.039919	-0.01105	-0.013246	0.099523	-0.154704	0.211543	0.218794	0.026221	0.284692	-0.195133	0.110054	0.287534	-0.195164	0.24477	0.042449	0.212308	0.014462	0.122924	-0.296233	0.085143	0.057017	-0.073287	-0.019584	-0.000715	
0.016537	0.013622	0.016066	-0.061132	-0.04025	0.317574	-0.063094	0.018259	-0.231925	-0.087464	0.027197	-0.098018	-0.110452	0.338746	-0.111997	-0.131205	-0.003548	0.014	0.194117	-0.120742	-0.170103	-0.03887	0.104064	-0.156619	0.084524	-0.162814	0.096858	-0.193705	-0.111718	0.068972	0.124869	-0.279824	0.088871	0.03794	-0.170852	-0.348889	-0.057087	-0.063513	-0.187243	0.0631	-0.061967	0.154915	0.124961	-0.143562	0.110325	0.049654	0.026705	0.088773	-0.06617	-0.228136	
-0.012973	0.091134	0.013898	-0.147272	0.228271	0.147258	0.072332	0.168881	-0.077672	-0.044404	0.03041	0.147621	0.168242	-0.032919	0.297061	-0.006572	-0.022526	-0.089226	0.02436	-0.157574	0.357949	-0.204386	-0.020473	-0.047124	0.40296	0.099778	-0.076107	0.029813	-0.016526	0.037088	0.027355	-0.092047	-0.049245	-0.028477	-0.007287	0.172745	-0.085402	0.056669	-0.297616	-0.088054	0.045407	-0.035898	0.022993	0.056876	-0.03259	-0.260752	-0.175093	0.20856	0.097508	-0.132626	
-0.159955	0.287021	0.171707	-0.076908	-0.225365	-0.110278	0.099452	-0.141372	-0.068355	0.079377	0.044471	-0.291271	0.057977	0.091593	0.291533	-0.196305	0.024961	-0.116447	0.181367	0.074194	-0.042287	0.088601	-0.085528	-0.102278	-0.049974	0.003524	0.035719	-0.130616	0.216775	-0.365711	-0.218064	-0.024948	0.077299	-0.177886	0.050509	0.033677	-0.105207	0.035552	-0.043422	-0.033385	0.061487	-0.027084	-0.104019	0.079357	-0.08853	0.020021	-0.206544	-0.012068	-0.250258	-0.09511	
-0.10519	-0.083471	-0.0492	0.098578	0.061122	-0.025188	-0.071068	0.243668	0.231135	0.048215	-0.112161	-0.192089	-0.031144	0.039885	-0.127126	-0.158439	-0.167571	-0.015233	-0.106511	0.28683	-0.197542	-0.063869	0.047551	-0.160474	-0.042779	0.202214	-0.147965	-0.149795	0.098799	-0.028466	0.234396	-0.020661	0.236963	0.066271	0.081702	0.099007	0.166983	-0.12905	-0.191107	0.102333	0.211191	0.049644	0.001492	0.176448	0.124963	-0.211049	-0.085821	0.27323	-0.068216	0.111187	
-0.011023	-0.139533	0.337097	-0.040282	-0.193602	0.160433	0.216043	-0.075684	0.11743	0.035739	0.040711	-0.002528	0.130988	0.119127	-0.072065	-0.01905	-0.109816	-0.035185	-0.111871	0.088332	0.180202	-0.008945	0.080859	-0.253587	0.090347	-0.147284	0.042316	0.110276	0.09929	0.001952	0.067315	-0.051725	-0.233535	-0.059364	-0.044154	-0.114866	0.510257	0.203804	0.16446	0.120891	-0.031283	-0.141154	-0.12345	-0.110889	0.06923	-0.155961	-0.04941	0.006936	-0.002147	0.03446	
