0.265497	-0.064499	0.23943	-0.016181	0.108992	0.236079	0.033785	-0.034385	0.138573	0.064325	0.062985	-0.135724	-0.151391	-0.122335	-0.029105	-0.037656	-0.10203	0.061465	0.030036	-0.124704	0.23771	-0.240056	-0.147187	-0.134955	0.232316	0.17168	0.152063	0.007171	0.018413	0.092587	0.07536	-0.148219	0.410866	-0.021695	-0.067873	-0.078518	-0.027574	-0.10595	-0.1786	-0.142739	-0.115197	0.071447	-0.073685	0.07255	-0.251394	-0.062063	0.050593	-0.110857	0.076233	-0.151747	
-0.120686	-0.159911	-0.035919	-0.100466	-0.344088	0.20733	0.128741	0.019513	0.037519	0.107758	0.037968	0.080698	0.229266	0.112815	-0.208533	0.022795	-0.070675	-0.100606	0.16311	0.148805	0.095782	-0.080532	-0.045279	0.385477	0.010235	-0.061489	-0.044463	0.084259	-0.205237	-0.072471	0.018354	0.220708	0.215254	-0.047018	-0.049408	0.102794	0.063072	0.131037	-0.215469	-0.008962	-0.217269	0.123375	0.031197	0.170818	0.041013	-0.019723	-0.003546	-0.166938	-0.13552	0.173829	
0.17094	0.15093	-0.136228	-0.129355	-0.21084	-0.033428	-0.055928	-0.176295	0.034346	-0.044332	0.039605	0.182417	-0.10259	0.166146	0.029339	-0.213708	0.01548	-0.117164	0.079591	-0.177458	-0.11756	-0.039595	-0.152266	-0.034081	-0.146618	-0.07303	-0.118754	0.093834	0.058056	0.052638	0.21893	0.171776	0.097778	-0.057801	-0.098833	0.007707	-0.120672	-0.237952	0.052908	0.072252	-0.152966	-0.050663	-0.121068	-0.020011	-0.040707	0.131629	-0.484565	0.003947	0.296131	-0.031377	
0.126763	0.060686	0.211409	0.087478	-0.06136	-0.154865	-0.120719	0.049921	-0.142433	0.180538	-0.073654	-0.11135	0.158788	-0.124003	-0.212449	-0.057389	0.179302	-0.154278	0.222768	-0.012702	-0.103146	0.010663	-0.024007	0.027362	0.035978	-0.011058	-0.060194	0.107645	0.059781	0.177418	-0.098475	-0.075051	0.021423	0.01359	-0.109088	0.307638	0.085479	0.064947	0.152194	0.107325	0.16384	-0.094583	0.215718	0.321944	-0.362492	0.169223	0.039561	0.095553	0.155228	0.065957	
-0.079929	0.230057	0.177801	0.257548	-0.01085	0.059942	-0.037281	0.114943	-0.162006	0.038316	-0.255875	-0.100449	0.230413	0.141953	-0.133655	0.010542	0.101429	0.279618	0.029631	0.086797	0.003455	-0.135461	0.060307	-0.079528	-0.08836	0.038315	-0.096506	-0.180087	-0.143866	-0.237021	-0.15206	0.008026	0.035031	-0.050298	0.183677	-0.146874	-0.006398	-0.202057	-0.089699	-0.1177	-0.227005	0.100458	0.204966	-0.067265	-0.024969	0.163713	-0.219127	0.062171	0.088786	-0.190951	
-0.287873	0.017445	0.197055	0.133711	-0.229921	0.124455	-0.189727	-0.056574	0.157483	0.053984	0.240002	-0.00997	-0.014009	-0.159306	-0.002215	0.205507	0.164743	-0.026858	-0.275558	0.006678	-0.179522	0.066811	-0.054568	-0.024309	0.064884	0.082852	-0.095436	-0.153578	0.058017	-0.004216	0.156931	-0.068713	-0.158929	0.004985	-0.244473	-0.117862	-0.291705	-0.155628	-0.103976	-0.033678	-0.077288	-0.180595	0.153133	0.183923	0.033186	0.044512	0.035707	-0.228617	0.041144	0.066008	
-0.182728	0.128372	0.047117	-0.090302	0.146807	0.107116	-0.127532	-0.068002	-0.304488	0.141502	-0.199078	0.10265	0.124353	0.236282	0.010527	0.160372	-0.156953	-0.1517	-0.269632	-0.003445	-0.048377	-0.053887	-0.166478	-0.012391	0.252795	-0.20178	-0.102742	0.247264	0.06208	0.051718	0.29211	0.119059	-0.004814	0.007797	0.076775	0.016433	0.097212	-0.105198	-0.051086	-0.080236	0.051391	-0.10745	0.087807	-0.083535	-0.179816	-0.254269	0.110299	0.050437	-0.019519	-0.115015	
0.052461	-0.04887	0.070268	0.032443	0.150928	0.229068	-0.055575	-0.089555	0.016952	0.194593	0.034624	-0.346065	0.029354	-0.042818	0.115712	-0.204185	0.013369	-0.144293	0.024381	-0.064377	-0.161391	0.086197	0.095948	0.179312	-0.079413	0.037038	-0.210351	0.295407	0.107802	-0.235389	-0.21979	0.159381	-0.02219	-0.242461	0.137414	-0.319588	-0.105878	0.002063	0.156853	-0.094613	0.050953	-0.096022	-0.179593	0.023911	-0.098143	-0.026698	0.003231	-0.124819	-0.062071	0.074958	
0.18641	-0.010533	0.100171	0.123318	0.099779	0.132531	0.151038	-0.129643	0.10522	-0.066199	-0.101112	0.07216	0.18789	0.017617	-0.189291	-0.108041	0.229991	0.11388	-0.281	-0.100265	0.287236	0.174372	0.168751	0.182592	0.004887	-0.223938	-0.009296	-0.069461	-0.027438	0.128324	-0.087931	0.066959	-0.027858	-0.051392	0.024909	0.180982	-0.115006	0.023769	-0.062952	0.236725	-0.030408	-0.352954	-0.139141	-0.122959	0.023185	-0.098637	0.04672	-0.140719	0.142884	-0.146289	
-0.106293	-0.121449	-0.07643	0.211841	0.06522	-0.121942	0.087357	0.37534	0.012091	-0.130107	-0.082707	-0.1254	0.064872	-0.179227	-0.060964	0.042448	-0.031985	-0.10422	-0.107455	-0.123026	-0.197418	-0.048509	-0.043308	0.127653	-0.275841	-0.151635	-0.174975	-0.102352	0.056147	0.118424	0.204237	0.091022	0.299472	0.091069	-0.175521	-0.145906	0.052065	0.253906	0.008693	-0.124229	0.080803	0.061064	-0.066881	-0.175748	-0.080105	0.002536	0.005103	-0.139153	0.164637	-0.193392	
0.109991	0.162535	0.12772	0.037408	0.029149	0.084741	0.14292	0.139351	0.092142	0.152573	-0.089914	0.285455	-0.186797	-0.076164	0.158764	0.017325	-0.087217	0.188373	-0.169097	-0.295044	0.015039	-0.199216	-0.073326	0.102241	-0.058365	-0.125031	-0.129931	-0.131374	-0.065508	-0.316863	0.054999	0.011087	-0.04801	0.008299	0.013839	0.040472	0.015982	0.244033	0.285502	0.052701	-0.050517	0.008406	0.064478	0.351752	-0.012969	-0.16628	-0.011136	0.101809	-0.003757	0.125416	
-0.091296	-0.129455	-0.005	-0.101599	-0.193458	-0.108839	0.11587	0.163251	0.081883	0.001833	-0.071481	-0.013627	-0.05477	-0.127464	0.026451	-0.024066	0.054312	0.303179	0.173918	0.141271	0.099693	-0.146534	0.000944	0.156229	0.169531	-0.048175	-0.161509	0.279833	0.071975	0.130316	0.073624	-0.081494	-0.364532	0.015469	0.187249	0.019463	-0.16057	-0.045091	0.017113	-0.197457	0.129669	0.101098	-0.101326	0.113048	0.018927	-0.167051	-0.071531	-0.116736	0.262554	-0.265378	
-0.169954	-0.15494	0.099251	-0.021579	0.04254	0.140506	-0.06192	0.176006	0.108668	-0.172837	-0.018115	0.133151	0.06426	0.122181	0.175753	0.133734	0.057836	-0.118175	-0.077073	-0.104914	0.336872	0.240514	-0.301146	-0.032796	-0.335886	-0.014836	0.02317	0.129557	-0.063653	0.014934	-0.223962	-0.023896	-0.060257	0.032006	0.038012	-0.102559	0.097278	-0.228958	-0.04184	0.143906	0.193996	0.219641	-0.011108	0.188324	-0.195873	0.039221	-0.039874	-0.010789	0.073343	-0.026861	
0.049881	-0.01774	-0.026388	-0.13463	-0.095362	0.108015	-0.056253	-0.096705	0.010684	-0.091296	-0.319148	-0.233393	0.043292	0.047522	0.102011	-0.084391	0.157842	0.365876	-0.116388	-0.038956	-0.038768	0.032705	-0.023117	-0.057571	-0.174042	0.153382	-0.053222	0.13456	0.159017	0.04651	0.325579	0.12592	0.099465	0.237267	0.076031	0.13646	-0.086855	-0.026356	0.103199	0.165646	-0.036983	0.183178	0.011442	0.044084	-0.002985	0.208968	0.259517	-0.131473	-0.190049	0.126455	
0.041814	-0.014049	-0.061193	0.218561	0.089436	-0.188182	-0.204409	0.013692	-0.192352	0.114719	-0.009055	0.064441	-0.276789	0.220415	0.2148	0.173159	0.011089	-0.081705	0.105409	-0.222628	0.069849	-0.0042	0.19197	0.104013	-0.112515	0.11187	-0.05705	0.09222	-0.372192	0.170702	0.026696	-0.03489	0.057304	-0.051122	0.170806	0.149547	-0.314631	0.093445	-0.138845	-0.049161	-0.04987	-0.025934	0.01391	0.064796	-0.011282	0.082744	0.070351	-0.240776	-0.087496	-0.083166	
0.008885	0.05034	0.049216	0.043909	0.097458	-0.132763	-0.019053	0.084404	0.007054	-0.121757	0.02356	0.165478	-0.066612	-0.206732	-0.164846	-0.158813	-0.049024	0.041945	-0.074343	-0.029807	-0.184344	0.211302	-0.073686	0.077382	-0.0623	0.177108	0.109615	-0.070623	0.219962	0.034253	-0.105016	0.263236	0.030777	-0.018774	0.28285	0.212219	-0.228585	-0.079741	-0.214386	-0.109341	-0.047335	0.170146	0.145629	-0.028083	-0.211084	-0.362497	-0.135864	-0.021149	-0.144421	0.146654	
0.152249	0.196037	-0.118818	0.352699	-0.075401	0.109617	0.025046	-0.125008	0.210367	-0.150405	-0.040137	0.170598	-0.032195	0.071335	0.048974	0.137398	-0.159828	0.010803	0.004005	0.342257	-0.139665	0.092367	-0.079828	-0.136749	0.19073	-0.033701	0.096407	0.052943	0.013163	0.071341	-0.119115	0.32457	0.075887	-0.118909	0.019009	-0.041601	-0.054098	0.138774	0.205046	0.038088	0.140957	0.128245	0.020926	0.158504	-0.037371	0.13199	0.111838	-0.161899	0.017838	-0.251375	
-0.180756	-0.01231	0.038279	0.044155	-0.079941	0.180479	-0.218365	0.1387	0.138904	0.07162	-0.137436	0.115244	-0.206147	-0.033902	0.103283	-0.387399	0.08226	-0.177917	0.059231	0.062855	-0.023753	0.059827	0.132444	0.235257	0.16703	0.064417	-0.001255	-0.337092	-0.118542	0.116444	0.140202	0.025553	-0.120113	0.006994	0.046257	0.023558	0.20725	-0.150743	0.138306	0.065964	-0.08067	0.086444	-0.150964	-0.087594	-0.202123	0.05819	0.096873	0.089095	-0.152994	-0.211282	
0.04842	0.19903	0.046684	0.202515	-0.003856	-0.023744	-0.020683	-0.176262	0.167635	-0.090867	-0.096018	-0.19638	-0.068722	-0.101378	-0.151372	0.167418	-0.014866	-0.074345	-0.176649	-0.028487	-0.007592	-0.140048	-0.336791	0.280052	0.040413	-0.010366	0.044957	0.048372	-0.171252	0.204785	-0.01235	-0.108717	-0.146617	0.182406	0.242115	0.001986	0.131083	0.033713	0.013874	-0.164474	0.054553	-0.029274	-0.229334	-0.064157	0.034657	0.180057	-0.232614	0.069433	-0.15905	0.238144	
0.129831	0.074867	-0.020566	-0.048743	-0.229785	0.04772	-0.009862	0.242057	-0.178992	-0.490441	-0.048492	0.005203	0.007632	-0.180387	-0.059588	-0.111646	-0.107798	-0.037725	0.016924	-0.065931	-0.145605	-0.079426	-0.091302	-0.086393	0.01761	0.006118	0.046749	0.184958	-0.257814	0.036794	0.019108	-0.156168	-0.100978	-0.229056	0.13158	-0.206658	0.023188	-0.021946	2.2e-05	0.23915	-0.20024	-0.245233	0.072967	0.008407	-0.073005	-0.070162	0.195948	-0.070435	-0.062919	0.054889	
0.102941	0.041191	-0.290588	0.159635	-0.091763	0.019111	0.079157	0.240835	-0.096854	0.044651	0.03859	-0.151019	-0.123623	-0.193753	0.203404	-0.02733	0.304503	-0.049587	-0.215642	0.076207	0.26436	-0.002998	0.091348	-0.110707	0.10189	-0.29546	0.016415	0.100227	0.054361	0.104285	0.050604	0.173903	0.060532	-0.240443	-0.05106	0.048697	0.025606	-0.158843	-0.097406	-0.202501	-0.070028	0.049903	0.096097	0.116489	0.03038	0.087923	-0.051359	0.22058	-0.146151	0.164807	
0.193838	-0.174934	-0.203287	0.113345	-0.002904	0.256582	-0.143516	0.262749	0.138181	0.007473	-0.101852	0.161442	-0.036588	0.151577	-0.033073	0.232231	0.014012	0.126501	0.064504	0.090199	-0.009712	-0.237144	0.050375	-0.039291	-0.054428	0.29231	-0.165529	0.06391	0.142827	-0.012765	-0.094689	0.053886	-0.160056	0.012181	-0.210355	0.117208	0.055131	-0.00587	-0.044637	-0.025963	0.066077	-0.287715	-0.020636	-0.251113	-0.228387	-0.034896	-0.115673	0.033253	-0.109728	0.161209	
-0.170822	-0.009656	0.15983	-0.230582	-0.116309	0.12607	0.158138	0.097121	0.060443	-0.009635	-0.095125	-0.111099	0.01731	0.188558	0.023953	0.144139	0.058925	0.044308	0.070059	0.124601	-0.100078	0.065368	0.027804	-0.146367	-0.15713	-0.077324	0.262587	-0.177422	-0.186551	0.172459	0.049282	0.006447	0.154871	-0.196247	0.077506	0.078872	-0.30414	0.03758	0.300886	-0.249963	0.089473	-0.197034	-0.179278	-0.015304	-0.151937	-0.111966	-0.037703	0.17726	0.001429	0.126577	
