0.058421	-0.013572	0.031231	-0.108306	0.045243	0.066272	-0.036542	0.015188	-0.066774	0.017627	0.013939	-0.036276	0.011922	-0.015986	-0.038674	-0.055338	-0.031436	0.045182	0.07165	0.026075	0.074385	0.068064	0.004695	0.057605	-0.070387	0.054866	0.043965	-0.087001	0.067475	0.023004	0.000302	-0.023743	-0.101186	0.06093	0.022289	-0.024127	-0.048123	0.125255	0.000382	0.090057	-0.048614	0.013435	0.103996	-0.053777	0.055155	-0.139547	-0.088912	-0.071887	0.061398	0.050858	0.066618	-0.037091	0.026996	0.008788	0.140429	-0.019519	-0.009807	0.007932	-0.115993	-0.111875	-0.023827	-0.108218	-0.124684	0.059801	0.017488	-0.005078	0.055228	-0.032705	0.108181	-0.006697	0.010415	0.088542	-0.103049	0.033519	0.025595	0.015347	0.052842	-0.009542	-0.053886	0.061466	0.118005	-0.031292	-0.032355	0.040097	-0.0644	0.041822	-0.010281	0.047642	0.073774	-0.029228	-0.07215	0.038732	0.078783	-0.025124	-0.013474	-0.01761	-0.004232	-0.022033	-0.032442	0.005719	0.023242	-0.089928	0.044681	0.078477	-0.041346	0.011466	0.040792	0.096882	0.048184	-0.04893	-0.08815	-0.06428	-0.00247	0.028814	-0.057643	0.001107	0.00774	-0.002543	-0.009174	-0.02808	-0.002436	0.118111	-0.046389	-0.040028	0.069401	-0.014689	-0.044855	-0.04944	0.031071	0.074952	0.068345	-0.098785	-0.000858	-0.025799	0.030436	-0.049782	-0.110349	0.029465	0.078211	-0.00156	0.002293	-0.11727	-0.058252	0.053218	-0.04886	-0.015619	-0.018153	-0.086043	-0.055898	-0.034555	-0.034961	-0.073999	0.063428	-0.161169	-0.058783	-0.151744	-0.0534	0.033797	0.009644	0.110062	-0.072694	-0.015398	-0.129165	-0.02429	0.045217	0.04493	-0.0831	-0.03144	0.05238	-0.077915	-0.090461	-0.01503	-0.026007	0.02249	0.07941	0.09803	-0.061022	-0.016439	0.04746	-0.142249	-0.051398	-0.097703	0.00939	0.014216	0.016471	-0.07165	-0.043425	0.145241	-0.013377	0.005269	-0.011005	-0.011247	-0.00904	-0.087271	0.041468	-0.035001	-0.043317	-0.12271	-0.007221	-0.096562	0.090641	-0.058229	0.012903	0.052948	0.005978	-0.041762	0.161972	0.012239	-0.088185	0.207915	-0.014355	-0.011288	-0.088472	-0.122605	-0.048048	0.121201	-0.027258	-0.002747	-0.036876	-0.01582	0.136197	0.011759	-0.051773	0.036688	-0.133531	0.075239	-0.080051	-0.065105	-0.077197	-0.052238	0.03247	-0.001176	0.077951	-0.020114	0.025233	-0.115553	0.006879	0.029968	-0.048307	-0.000606	-0.062249	0.008842	
0.031588	-0.003607	-0.048651	0.020768	-0.042311	0.069926	0.068427	0.139215	-0.153441	0.056857	0.055967	-0.002105	-0.056455	-0.017449	0.05626	-0.058972	0.023424	0.103906	-0.042611	0.100816	0.083108	-0.023702	0.069645	-0.026379	-0.136201	0.007752	-0.041966	-0.032698	0.071347	0.00203	0.051706	0.078586	0.004331	-0.009321	-0.035383	0.024041	-0.134668	-0.044698	0.014571	0.046158	0.000188	-0.055705	0.041902	-0.062905	-0.089501	-0.00541	0.05329	-0.092701	0.046566	0.002394	-0.051616	-0.095093	-0.047312	-0.076154	0.030203	-0.073487	0.05005	-0.081128	0.05516	0.05166	-0.043661	-0.042372	0.004538	-0.023434	-0.148528	-0.053825	0.019393	0.023374	-0.050044	0.103753	0.06727	-0.032764	-0.013924	0.034724	-0.039094	0.030984	0.019847	-0.014751	-0.04418	-0.075	0.092291	-0.031567	-0.105589	0.120373	0.043502	0.153979	-0.059608	0.002229	0.036912	-0.042313	0.004566	-0.024234	0.018321	-0.036	-0.037603	-0.016802	-0.068595	0.124468	0.071782	-0.03522	-0.104904	-0.114334	-0.011909	0.030116	-0.009387	-0.087502	0.050888	0.078008	-0.003054	0.028686	0.008723	0.067809	-0.012151	-0.064789	-0.014826	0.006138	-0.040117	-0.01411	-0.013659	0.066354	0.020856	-0.094361	-0.030304	0.022166	-0.011428	0.033335	0.08458	-0.071002	0.091684	0.182075	-0.01244	-0.023542	0.010748	-0.010157	0.01949	0.05941	0.081432	-0.060895	0.005076	-0.005909	0.036898	-0.004252	0.052169	0.113986	0.072107	-0.014256	-0.087876	-0.06184	0.050147	0.044629	0.154756	-0.007254	0.056573	-0.068119	-0.026512	0.045494	0.141387	-0.011418	-0.065145	-0.01673	0.170505	-0.082747	-0.00355	-0.060764	-0.052729	-0.112485	0.013375	0.108277	0.135048	-0.089119	0.001009	0.103454	0.04493	-0.141592	-0.014586	-0.026446	0.019909	0.113534	0.018193	0.088897	0.113056	0.034483	-0.058117	-0.016565	0.134318	0.025556	-0.009625	-0.090172	-0.019041	-0.023032	-0.000229	-0.015288	-0.092407	0.005843	-0.098036	-0.03963	-0.076766	-0.069153	0.014617	-0.035242	0.034194	0.058216	-0.030964	0.002474	-0.066616	-0.053431	-0.051613	-0.102449	-0.066652	-0.005399	0.110334	0.104726	-0.039918	-0.070396	0.03785	-0.049988	-0.094799	-0.081518	0.054581	-0.044883	-0.068032	-0.037483	0.014791	0.053275	-0.015342	-0.020528	0.000771	-0.086946	0.084078	0.083755	0.025366	-0.011115	-0.008599	-0.012749	-0.040769	-0.006612	-0.028959	-0.059288	0.044768	-0.01087	-0.086547	-0.057953	
0.064413	0.030716	-0.022228	0.006541	0.0357	-0.06837	-0.021815	-0.027822	0.013511	0.042927	-0.017248	0.094661	0.047672	-0.075632	0.029452	-0.068759	0.072923	0.101073	-0.033239	0.000298	0.036153	0.032234	-0.012611	-0.097055	0.048793	0.021759	-0.033604	-0.008363	0.007377	0.026587	0.057663	-0.101996	-0.036399	-0.005844	0.003305	0.055334	-0.062893	-0.002031	-0.075427	-0.035658	-0.064506	0.051873	-0.010726	0.073813	0.130551	-0.037582	-0.07331	0.03817	-0.027841	0.158873	0.000584	0.0033	0.031836	-0.028683	-0.112261	-0.015724	-0.002723	-0.036507	-0.066589	0.001105	0.088762	-0.020439	-0.045146	0.089515	-0.033276	0.002561	0.016908	-0.034455	0.04401	-0.062358	-0.025141	0.112555	0.019033	0.072836	0.07558	-0.023617	-0.168601	0.007706	0.035794	-0.056116	0.13321	0.020904	0.012853	0.038851	-0.036579	0.051191	-0.042472	-0.093315	-0.072153	0.069223	-0.023214	0.02566	0.092598	-0.068862	0.066594	0.072208	-0.102059	-0.006975	-0.011635	-0.075106	0.01562	-0.058839	0.083948	-0.068722	-0.037582	-0.10396	0.070845	0.054717	0.109398	0.02834	0.058003	-0.094628	0.060712	0.00874	-0.151365	-0.036167	-0.064636	0.013625	0.138699	0.0008	0.053226	-0.007034	0.040921	0.02838	0.001908	0.053138	-0.035933	0.062084	0.038538	-0.01176	-0.087202	-0.049625	0.091467	-0.046078	-0.091167	0.014453	0.01012	0.090125	0.029984	0.090471	0.082226	-0.011177	-0.015527	0.023745	0.067088	-0.099926	0.030562	0.047541	0.038756	-0.149975	0.071342	-0.025421	0.000385	0.011807	-0.017789	0.038345	-0.037168	-0.021858	0.037472	0.120707	-0.111324	-0.020554	0.05776	0.018456	-0.13047	0.069414	-0.052145	0.033277	0.055238	0.033152	-0.116564	-0.085939	0.035009	-0.022959	-0.12722	-0.113678	0.013119	0.134543	0.044638	0.062802	0.008409	0.115294	-0.026746	0.014422	-0.09644	-0.093822	-0.022426	-0.014596	-0.055259	-0.027326	-0.040933	-0.066236	0.050014	-0.062711	-0.006555	-0.070841	-0.010485	0.012936	-0.061883	0.108332	0.032608	0.033065	0.061509	-0.120032	0.000287	0.064461	-0.035732	0.009779	0.080953	0.065585	0.044348	-0.059942	-0.052646	-0.090644	0.076721	-0.042854	0.063306	-0.084049	0.090982	0.061882	-0.063167	-0.059242	-0.051313	-0.028779	0.175501	-0.063388	-0.017732	0.010354	0.006779	-0.111265	-0.009077	0.058675	0.083965	0.011235	-0.079093	0.073227	0.005327	0.077122	0.12492	0.116618	0.055352	-0.037284	
0.007959	0.037535	-0.013445	0.009868	-0.195036	0.013249	-0.052581	0.005839	-0.121589	0.04915	0.049314	-0.086829	0.201745	-0.102957	-0.002624	0.017713	0.036933	-0.089357	-0.122346	0.041612	0.036562	0.083684	-0.045892	0.015088	0.011521	0.041828	0.006682	0.063009	-0.00965	-0.008601	0.021261	-0.093351	-0.007304	0.083127	0.061524	-0.090049	0.066554	0.031762	0.036447	-0.001082	-0.026826	0.106314	0.016662	-0.061806	-0.150462	0.048059	0.055472	-0.013299	-0.06204	0.040516	-0.069569	-0.085526	-0.017495	0.145661	-0.040218	0.063277	0.062667	0.045081	0.020542	0.012828	-0.0088	0.091118	-0.074971	-0.126374	0.079131	0.047473	-0.002909	0.094923	0.128612	0.002301	-0.082729	0.084068	0.018342	-0.03541	-0.033465	0.056473	0.129754	0.022769	0.036071	0.023748	-4.3e-05	0.004396	0.056148	0.031263	0.113272	0.029463	0.087036	0.01729	-0.046865	0.099921	0.085693	-0.127545	-0.065647	-0.102628	0.058952	0.046001	-0.007208	-0.056611	0.067905	0.090674	-0.016544	-0.049966	0.030953	-0.072313	0.023226	-0.06089	0.08737	0.024351	-0.037926	-0.078311	0.034559	-0.135348	0.032887	-0.056824	0.015165	0.066652	-0.129149	0.068427	0.051492	-0.028901	0.01656	0.044098	0.024164	0.184304	0.10735	0.004604	-0.032568	0.083309	0.04378	0.07916	0.015893	-0.083535	0.075643	0.025666	-0.011542	0.000636	-0.015959	0.08649	-0.080848	-0.014234	0.015041	0.015942	0.048515	0.030225	0.016277	0.047522	0.037688	-0.119679	-0.036193	0.022798	-0.049549	0.017525	0.041529	0.019159	0.002521	0.025958	-0.022754	0.041721	0.061812	-0.039947	-0.023447	-0.094263	0.049996	0.044461	0.018227	0.082366	-0.012077	0.028509	0.04019	-0.024203	0.048922	0.011366	0.007335	0.130303	-0.066394	-0.05524	-0.014337	-0.099514	-0.087851	-0.013771	-0.026587	0.035427	-0.095084	-0.12883	0.009856	-0.022245	0.006223	-0.119141	-0.069229	-0.02929	-0.002339	-0.166135	0.006907	-0.006033	0.068828	0.052827	0.014025	-0.005167	-0.004623	0.029182	-0.031475	-0.139335	-0.002838	-0.014743	0.051365	0.000737	0.003209	-0.00679	-0.100219	0.024359	0.043053	0.045859	-0.057677	0.008177	0.017166	0.073384	-0.028985	-0.103062	-0.002931	0.031168	-0.091754	-0.03375	0.041537	0.056502	-0.071988	-0.0965	-0.011879	-0.045776	0.080004	-0.016038	-0.0813	0.036078	-0.001257	-0.031984	0.077761	-0.053717	-0.083565	-0.031371	-0.080945	-0.073016	-0.047225	0.033332	
-0.009348	0.028566	-0.012473	0.044826	-0.079661	0.027562	0.09863	0.021164	0.018738	-0.067852	-0.087023	0.06404	-0.014986	0.042767	0.007295	0.003768	0.028298	-0.013734	-0.069715	-0.039671	0.013479	-0.077616	0.00715	0.106719	-0.070131	-0.109315	0.024243	-0.050281	-0.08671	-0.02219	0.064615	0.12575	-0.011367	0.087509	-0.001544	-0.023814	0.064287	0.014047	0.090181	0.062313	-0.068756	0.069991	0.047042	0.045387	0.063925	-0.096063	-0.065429	-0.055727	-0.040176	0.040347	0.128564	0.010328	-0.018311	0.079765	0.08031	0.036211	-0.002546	0.070828	0.028452	-0.035309	0.074545	0.074681	-0.014771	-0.037122	-0.003888	-0.072127	-0.066157	0.034379	-0.098382	-0.014593	-0.097599	-0.033105	-0.047921	0.000948	-0.05228	0.049945	-0.042912	-0.043189	0.077526	0.053138	0.006428	-0.058969	0.001555	-0.031141	0.056884	0.034548	-0.099505	-0.10267	-0.150256	0.006137	-0.048014	-0.027273	0.00849	-0.051378	0.066926	0.046294	0.023595	0.03405	-0.085167	0.060173	-0.073218	0.025973	-0.02202	0.045022	-0.051475	-0.016128	-0.061295	-0.064893	-0.001449	-0.032265	0.09928	-0.030564	0.100991	-0.044953	-0.111942	-0.029356	0.091914	0.141922	0.04265	0.028653	0.112427	0.052377	0.010449	-0.058713	-0.105309	-0.042978	0.034522	-0.078855	-0.010662	-0.101214	6.9e-05	-0.009134	-0.004028	0.088302	0.092153	0.000115	-0.045064	0.055517	-0.014167	-0.000483	0.063672	0.124211	0.03927	0.040562	-0.003782	-0.099066	-0.076561	-0.073599	-0.001478	-0.027888	0.113905	-0.062402	0.027679	0.012984	-0.064159	0.083231	0.058216	0.015502	-0.105868	-0.089927	-0.027578	-0.080445	0.045712	-0.055292	0.060517	0.021698	0.013146	-0.022806	0.030934	-0.010432	0.081151	0.05861	0.063807	0.039599	0.107971	0.011572	-0.006504	0.029956	-0.019378	0.033587	-0.081119	0.022864	0.062989	-0.068643	-0.098679	0.01254	-0.057774	0.020189	0.023699	0.054551	0.111291	0.096314	-0.018181	-0.014289	0.025042	0.003162	-0.149266	-0.082491	-0.024878	-0.053678	0.034322	-0.04221	-0.017543	-0.008594	-0.005704	-0.014359	0.016915	-0.059279	0.149382	-0.033018	0.031335	-0.192716	-0.035557	-0.029527	0.052828	0.001981	-0.06226	-0.007341	-0.079659	0.026834	-0.015068	0.031062	0.041486	0.133835	-0.008601	-0.064209	-0.057941	-0.184901	-0.106874	-0.16129	-0.040707	0.164797	-0.141976	0.083102	0.047384	0.019096	-0.004094	-0.04408	0.012985	-0.087012	0.007606	-0.02627	
0.081166	-0.07081	-0.002088	-0.042487	0.106911	0.015865	-0.034657	0.12129	0.088937	0.002283	0.033206	0.029506	0.056035	-0.113575	0.042893	-0.063145	0.050353	0.014203	-0.056956	0.023307	-0.200281	0.086382	0.031341	-0.046751	0.016625	0.049225	0.040733	0.02897	-0.111565	-0.084317	-0.003214	-0.031888	0.058569	-0.065049	-0.113514	-0.050247	0.064169	0.0338	0.052587	0.040472	-0.110624	-0.00566	-0.007948	-0.01578	-0.013092	-0.074837	-0.008643	-0.086853	0.005601	0.02129	0.05221	-0.070275	0.076209	-0.018116	0.031443	-0.00403	0.082955	-0.066617	0.100889	0.024703	0.00362	0.082535	-0.01442	-0.001934	-0.019309	0.017518	-0.061178	-0.037516	0.097316	-0.043845	0.125208	-0.115701	-0.092873	-0.078823	0.014833	0.012709	-0.020121	-0.012739	0.025456	0.038071	-0.008247	0.061016	-0.025054	-0.030573	0.10359	0.206814	-0.043717	-0.068843	0.029873	0.038354	-0.068453	0.014597	0.001189	0.068159	0.020756	-0.039959	0.005958	0.118143	0.077827	0.119217	-0.026009	-0.055665	0.086119	0.054757	0.071792	0.036414	0.085909	0.011546	0.038628	-0.120813	-0.011608	-0.103104	-0.053068	-0.00332	-0.033369	-0.127002	0.044967	0.076538	-0.069418	-0.046765	0.026083	-0.027511	-0.00439	-0.014317	0.090922	0.081853	-0.023841	0.041819	0.009406	-0.064701	-0.090384	0.018361	-0.123135	-0.047036	0.098209	0.038099	0.103667	-0.028716	0.150938	-0.126638	-0.046309	0.006291	-0.018433	-0.04665	-0.061366	-0.037126	0.067142	0.025637	0.064155	0.037088	-0.085839	-0.045499	0.050915	0.004039	-0.086651	-0.042687	0.048973	0.007915	-0.053547	-0.100805	0.006413	0.00231	0.075091	0.05964	-0.114715	-0.038352	0.04371	0.01034	-0.040646	0.07517	0.008184	0.034055	0.00272	0.02264	-0.088691	0.035673	0.046081	-0.089366	0.045687	0.061606	0.016426	0.159246	-0.073052	-0.056335	0.080762	-0.061396	-0.020748	0.119843	-0.069807	-0.033967	0.07068	0.018713	0.14618	0.054675	-0.002905	-0.032199	0.004286	-0.087018	-0.043707	0.042753	0.16108	-0.093421	-0.067195	-0.010418	-0.056431	0.037978	0.041022	0.056369	0.030083	-0.063889	-0.063468	0.050824	0.092256	-0.017712	-0.011936	-0.027047	0.040225	-0.050844	-0.09041	-0.046624	0.063854	0.032014	-0.016117	0.0018	0.073497	0.07435	0.057963	0.051553	-0.026466	-0.004887	0.013257	-0.005122	-0.011091	0.057749	-0.040274	-0.063695	-0.055175	0.011775	-0.043745	-0.018208	0.053783	0.111783	
-0.093072	0.013799	0.117152	-0.075334	-0.044422	0.060393	0.017825	0.01739	-0.011766	0.023066	-0.137459	-0.04006	0.100272	0.023174	-0.038604	0.020901	-0.000737	-0.018722	0.030779	0.076657	-0.137465	-0.005832	0.038085	0.113641	0.0142	0.140313	-0.048285	-0.021146	-0.070291	-0.07097	-0.100606	0.080028	0.020284	0.019309	-0.084192	0.023153	-0.077228	0.015798	0.047389	-0.134548	0.030585	0.060185	0.099319	0.025353	0.057097	-0.028868	0.104498	0.050093	0.072378	-0.059086	0.132574	-0.022966	-0.031552	0.028512	0.098881	0.002521	-0.121624	0.04608	-0.034396	-0.081236	-0.010612	0.071937	0.126043	-0.059318	-0.072521	0.07811	0.059638	0.031714	-0.065647	0.063722	0.011503	0.050099	0.006652	-0.00552	0.026146	0.026178	-0.101705	0.038668	-0.019372	-0.041711	0.085643	0.020052	0.089133	-0.048049	-0.008702	-0.051643	-0.010066	0.016328	-0.076953	-0.033364	-0.012019	0.003694	0.042126	0.06145	-0.012429	0.004731	-0.018843	0.057716	0.083256	0.00164	0.025954	0.045632	0.028582	0.015358	-0.093431	-0.050255	-0.010613	-0.03281	-0.154774	-0.032002	0.005199	0.034599	-0.001826	-0.010715	-0.010278	0.073471	-0.008044	0.028513	0.015978	-0.06109	0.094448	0.080696	-0.005885	0.059982	0.016321	-0.13012	0.069177	-0.025756	-0.00525	-0.024235	0.00879	-0.034528	-0.053427	-0.011829	-0.064988	-0.021009	-0.039279	-0.070495	0.047584	-0.084468	-0.039914	-0.055481	0.027264	0.088696	-0.004877	0.069065	-0.067511	-0.002284	0.015176	0.001416	-0.026571	-0.029534	0.034863	-0.038829	-0.001056	0.079367	0.008028	-0.144707	0.073784	0.002645	0.045253	0.00845	-0.130079	0.060693	-0.02554	0.021148	-0.007889	-0.080866	0.165358	0.041325	0.104346	-0.0299	0.045194	0.074085	-0.138891	-0.124576	-0.106467	-0.010763	-0.028245	0.006858	-0.073801	-0.06426	-0.051031	0.038062	0.023962	0.06639	0.069728	0.017281	-0.117433	-0.010776	-0.146687	0.13106	0.059212	0.069745	0.008616	-0.07729	-0.014579	0.025539	0.007415	0.124513	0.119945	0.006066	-0.056594	-0.130035	0.033398	0.060436	0.040718	0.049289	0.095983	0.09046	-0.032221	0.086248	-0.051442	-0.144912	-0.015412	-0.029871	0.004753	-0.024251	0.123928	-0.012226	-0.095332	0.016756	0.04406	-0.015701	0.012059	0.048676	0.128786	-0.014825	0.021294	0.057255	-0.002928	-0.027829	0.007519	0.158468	0.089845	-0.019051	-0.006507	-0.045129	0.050108	0.044156	-0.026302	0.017267	
-0.055186	0.057251	-0.099092	0.079334	-0.064281	-0.076469	0.067855	-0.051877	0.059777	-0.040681	-0.077358	-0.033983	0.05156	-0.008342	-0.168439	-0.06753	-0.041738	0.052529	0.013855	0.116478	-0.073539	0.025773	0.046275	-0.040896	0.018187	0.065264	-0.002966	-0.101859	-0.066091	0.039792	0.014967	-0.060809	0.066862	0.046523	0.030111	-0.030211	0.05864	0.01234	-0.032658	-0.103363	-0.028127	0.054119	0.034917	0.033884	0.005217	-0.169755	0.075047	-0.081899	0.025077	0.161213	-0.039291	-0.041814	-0.108952	0.07686	0.088708	-0.028497	-0.003448	-0.061185	0.073896	0.036837	-0.038514	0.026798	0.000988	0.082422	0.015386	-0.025284	0.087694	0.064065	0.045039	0.007157	-0.025135	-0.01966	-0.141114	-0.081896	-0.035137	0.105043	-0.012786	0.014789	-0.103704	-0.014891	-0.021302	-0.052822	0.050056	-0.052593	-0.015855	-0.019402	0.053954	-0.075366	-0.007552	-0.146617	0.132318	-0.01052	-0.018159	0.078396	-0.022627	0.042243	-0.111151	-0.051881	-0.002082	0.006148	-0.053956	-0.025247	-0.030277	0.033773	-0.02979	-0.002945	0.004776	0.101562	0.021582	0.042755	0.027283	0.035135	-0.02566	0.023242	-0.010826	-0.000595	0.056777	0.104156	-0.059688	0.015097	0.023557	-0.024252	0.100423	0.01945	-0.080193	0.017295	0.025814	0.055633	-0.105048	-0.172033	0.070267	0.012924	-0.055315	-0.076234	-0.002059	0.02016	-0.07607	-0.068782	-0.101103	0.004462	0.014318	0.061628	0.029996	-0.071748	0.0916	-0.018044	0.040888	0.014469	0.051962	0.017847	-0.042109	-0.07353	0.053695	0.06342	-0.078785	-0.036699	0.151745	0.043942	0.096012	0.066002	-0.049693	0.025205	-0.072565	-0.067607	-0.051056	0.053517	-0.039558	-0.043128	0.003392	-0.025163	0.009696	0.098042	-0.007498	-0.130018	-0.010356	0.019329	0.155278	0.065821	-0.093889	-0.001271	-0.016432	0.002571	-0.011152	0.021346	-0.002826	0.070054	-0.09961	-0.05854	-0.181121	-0.035451	-0.002455	-0.123366	0.142052	-0.012261	-0.068113	0.0617	-0.009936	0.042108	-0.025814	-0.014709	-0.136943	0.113045	0.00725	0.05986	0.033561	0.040358	0.051332	-0.058417	-0.06527	-0.014441	0.010525	0.022098	-0.08693	0.072042	0.001127	0.033881	0.025894	0.027129	0.000873	-0.024602	0.082324	-0.005588	-0.063881	0.027895	0.012299	0.083718	-0.008771	0.004898	-0.087502	0.095229	0.029225	-0.051566	0.004843	-0.080813	0.052406	-0.119287	0.003247	-0.033605	0.092831	0.005678	0.075449	-0.116287	
0.063773	-0.079375	0.092081	0.024267	-0.05591	-0.001747	-0.081065	0.030864	0.061543	0.102207	-0.040144	0.036605	0.061209	0.049223	-0.087907	0.063641	-0.011187	0.024739	0.042646	0.018445	0.018455	0.05072	0.023814	-0.054868	-0.003209	0.096458	-0.111767	0.00524	0.144025	0.026718	-0.054714	0.018306	0.101699	0.022103	0.046809	-0.051758	0.058082	-0.019209	0.029609	0.006281	-0.103764	0.094166	0.018834	0.041714	-0.073063	0.060004	-0.073843	-0.031573	-0.067853	0.040089	0.054036	-0.016484	-0.028664	-0.109148	0.087761	0.060013	0.03196	-0.068581	-0.071211	0.06789	-0.125678	0.007654	0.051635	-0.065897	-0.012819	-0.047861	-0.075502	-0.043937	-0.104156	-0.068183	-0.083802	-0.094292	-0.057147	0.015404	0.077699	0.036468	0.037669	0.055404	-0.033428	0.021698	0.020512	-0.095576	0.102109	-0.009024	-0.069141	0.038032	-0.058901	0.019374	-0.023907	0.014453	-0.042333	-0.030316	0.068995	-0.036956	0.140694	-0.030951	-0.027734	0.103954	-0.084843	-0.073038	0.028333	0.126237	-0.015911	0.022141	0.088156	-0.051579	-0.038171	0.010251	0.036301	0.046578	-0.087266	-0.03879	-0.009291	-0.018058	0.023823	-0.025086	0.049479	-0.040254	0.01242	-0.063131	-0.013046	-0.074326	-0.034313	0.069554	0.06137	-0.08669	0.110701	-0.043083	-0.042471	-0.04301	0.000584	0.022827	0.186106	-0.08005	0.002664	0.056556	-0.078851	0.020198	-0.005544	0.023247	-0.056182	-0.050091	-0.034312	0.087771	0.010674	0.132682	0.024727	0.010108	0.084304	-0.013627	-0.034889	0.004396	-0.102642	0.087741	0.059761	-0.014048	0.014054	0.102822	-0.064988	-0.177271	0.005361	-0.07407	-0.137632	0.006472	-0.08447	-0.054478	-0.10747	-0.04825	-0.019531	-0.058434	0.06374	-0.205742	0.045453	0.022922	0.068565	0.033301	0.082673	0.005314	0.10067	0.000548	0.033663	0.069975	-0.033702	-0.042355	-0.094325	0.074532	-0.080138	-0.102594	-0.027911	0.013078	-0.005759	-0.011501	-0.045671	0.044642	0.010728	0.101122	-0.119732	-0.099916	-0.052297	0.061923	-0.11846	0.021136	-0.097239	0.022616	0.000685	-0.075436	0.046214	0.022425	-0.043471	-0.056989	0.019927	0.022666	0.040939	-0.144424	-0.033416	0.020077	-0.019922	-0.010879	-0.038732	-0.024493	0.075623	-0.095244	-0.047356	-0.016583	0.064844	0.014057	0.007169	0.028358	0.068724	-0.089881	0.101874	-0.047803	0.019991	0.018315	0.045189	-0.005339	0.076298	0.075105	0.046017	-0.014519	0.0134	0.104052	
0.081875	0.003114	-0.019299	0.132559	0.009283	-0.057682	0.057631	-0.039671	-0.00983	-0.038586	0.082339	-0.009479	-0.063585	-0.00438	-0.019334	0.047277	0.023453	0.07618	0.047223	-0.022378	-0.102097	-0.028083	-0.046252	0.014199	-0.051931	-0.008608	-0.083996	0.053286	-0.033944	0.002725	0.040433	0.040894	0.007607	0.048563	0.008852	0.095868	0.027456	0.031719	-0.03188	0.002996	-0.007263	-0.032972	-0.003465	0.029563	-0.158031	0.053712	0.08316	-0.084987	0.055075	-0.030881	-0.043765	-0.028957	0.050962	-0.001392	0.179542	-0.016696	-0.064741	0.036811	-0.052721	0.009911	-0.053761	-6e-06	0.082879	0.0006	0.019239	0.084635	0.049875	0.000827	-0.08261	-0.07104	0.028562	-0.048076	-0.036742	-0.069087	0.058194	-0.053507	-0.036131	-0.191694	-0.011662	-0.042321	-0.084699	-0.043467	0.023443	-0.100967	0.000298	0.028889	-0.140905	-0.083304	0.057594	-0.011076	0.070873	0.063346	-0.046807	0.063085	0.116927	-0.046842	0.067764	-0.067214	-0.004882	-0.078865	0.140827	-0.055244	0.04469	0.062213	-4e-05	-0.003673	0.010014	-0.038788	-0.022141	0.003445	-0.04655	0.049594	0.004722	0.023614	-0.044797	0.100206	-0.000542	0.112241	-0.027342	-0.035854	0.00247	0.064322	0.004504	0.014946	-0.008871	0.08174	-0.057157	-0.047204	0.097005	0.038516	0.058374	-0.051576	0.089383	0.106067	-0.036755	-0.108178	-0.003906	0.044899	-0.118555	0.103273	-0.033775	-0.040901	-0.033902	0.091858	-0.005969	-0.155822	0.02297	0.078612	-0.144538	0.002938	0.116676	-0.068489	-0.076804	-0.0795	-0.034169	-0.08004	-0.048995	0.017045	-0.011957	-0.022117	-0.093485	0.005576	-0.113963	0.00053	-0.10724	0.043434	0.080951	-0.007816	0.001705	0.046749	0.013884	0.049442	0.062507	-0.060373	-0.08537	-0.011723	-0.04317	-0.039908	0.07129	-0.016685	0.026399	0.103639	0.047361	-0.100447	0.046504	0.055539	0.025289	-0.040901	-0.076037	-0.021955	0.065744	0.050486	0.003371	0.083338	0.156601	-0.017829	-0.018186	0.016109	0.038497	-0.07791	-0.002275	-0.009785	0.00655	0.039824	0.020321	0.091143	0.054499	0.048673	-0.109299	-0.006581	0.063594	0.135001	-0.057478	0.025425	0.089214	0.040224	0.098746	-0.121614	0.103747	-0.005305	-0.03462	0.040474	0.023207	-0.038159	0.038586	-0.061443	0.065506	0.046072	0.032225	-0.092737	0.004189	0.061832	-0.102678	-0.052739	-0.062036	-0.028357	0.136193	0.062228	-0.166274	0.001393	0.071695	-0.030272	
