0.003768	0.017079	0.001356	0.099038	0.027832	0.027776	0.005694	0.027369	-0.143705	0.025472	-0.077508	-0.132981	0.03422	-0.019756	0.077144	0.095617	-0.096079	-0.085075	-0.038098	0.089785	-0.090961	-0.061069	0.10102	0.097003	-0.176557	-0.130812	-0.030526	0.029803	0.053129	-0.018175	-0.039838	-0.081718	-0.05973	0.044976	0.121868	-0.086373	-0.098993	-0.027672	0.073219	0.140731	-0.037612	-0.028903	-0.022253	0.019928	-0.034819	0.050998	-0.097835	0.091253	-0.027116	-0.052677	0.047396	-0.005787	-0.003616	0.073212	-0.085691	-0.069812	0.010931	-0.026717	-0.011356	0.041882	0.057219	0.08572	-0.077426	-0.068905	0.0566	-0.001945	0.007424	-0.030206	0.10213	-0.010646	0.068926	-0.006065	0.044593	0.140539	-0.002722	-0.0211	-0.042784	0.081247	-0.031388	-0.118	-0.166982	0.058478	0.012365	0.025643	0.094136	-0.065623	-0.023788	-0.028834	0.079879	0.067587	-0.056771	-0.13698	0.021811	-0.047793	0.063493	0.176404	0.006837	0.028523	0.043448	-0.053095	-0.067149	0.084468	0.0481	0.004593	-0.081853	-0.068261	0.020722	0.107236	0.070327	-0.076985	0.094688	0.050963	-0.013487	-0.119227	-0.081889	-0.135422	-0.082542	-0.137506	-0.000779	0.22915	0.042962	-0.029255	-0.09931	0.037391	-0.077353	0.011868	0.079505	-0.125715	0.319237	-0.030278	0.054217	0.105842	-0.064877	-0.153896	0.055782	-0.011282	-0.000876	-0.06185	-0.046515	-0.046576	0.060599	0.043888	-0.062876	-0.083055	-0.004529	0.108306	-0.017378	-0.001314	0.002099	-0.041166	-0.043394	-0.028188	0.011272	-0.082706	0.205818	0.040459	-0.04557	0.060813	0.03723	-0.020215	0.095616	0.079378	
-0.122078	0.015834	0.055635	-0.038022	0.07292	-0.136649	-0.04555	0.112612	0.017367	-0.060609	0.034656	-0.015406	-0.032563	0.006001	0.102851	-0.051453	-0.07714	-0.058527	0.147525	-0.004144	0.121638	-0.109066	0.009977	-0.063269	0.02775	0.095388	-0.186163	0.087351	-0.019305	-0.028057	0.067098	0.096679	0.053641	-0.077365	0.039836	0.113374	-0.031322	-0.166606	-0.014566	0.008341	-0.049797	-0.025594	0.012206	0.027719	-0.203631	-0.018843	0.010607	0.107586	-0.12696	0.020273	-0.021814	-0.07189	0.047948	0.005975	-0.109422	-0.086765	0.042848	0.015318	-0.058282	-0.170446	0.07377	0.015714	-0.080573	0.02383	-0.133204	0.041838	0.038215	-0.018918	0.152507	-0.098501	-0.052021	-0.14745	-0.031357	0.126669	-0.192486	-0.049892	-0.0842	0.000955	-0.037626	0.032011	-0.051739	-0.043627	-0.118137	-0.040706	-0.086409	0.092535	-0.003223	0.020941	0.063854	0.0322	0.041276	0.01683	-0.156279	0.019658	-0.049456	-0.087979	0.092674	0.017248	-0.074023	0.10153	-0.143126	-0.022537	-0.111109	0.031484	-0.034834	0.130106	0.071473	0.138285	-0.019963	-0.088806	-0.008252	-0.020661	0.072816	0.024024	0.01379	-0.132546	-0.221417	-0.001476	0.133974	0.014158	-0.069154	-0.029714	0.109072	-0.032386	0.051958	-0.031879	0.060201	0.104606	0.052914	0.07427	-0.01221	0.012359	0.011496	-0.0119	-0.000214	0.08841	-0.071058	0.084709	-0.063786	-0.026275	-0.036918	-0.098647	0.04233	0.066264	0.084358	0.010266	-0.137702	0.046915	0.053798	0.077566	-0.066004	0.038939	-0.004552	-0.016396	-0.098401	0.067618	0.039137	0.014445	-0.055004	0.009707	-0.079014	0.101541	
0.022292	0.019844	0.054429	-0.046071	0.168491	-0.062496	-0.029383	0.014455	0.013729	0.070965	-0.060495	0.000151	0.107368	-0.050386	0.007028	0.029212	-0.145204	0.16945	-0.051535	-0.010533	-0.077957	-0.039294	0.015989	-0.058602	-0.053911	0.005013	0.017552	-0.046943	0.030498	0.019577	0.056264	-0.032187	0.126065	0.042035	0.111953	-0.05403	0.022977	0.11258	0.091578	0.009756	-0.017154	0.013318	0.020476	0.040875	0.046382	-0.124178	0.037792	0.141294	0.002409	-0.131396	-0.164288	-0.03675	0.013628	-0.114114	0.098566	0.045958	0.119634	0.042033	-0.014528	-0.137005	0.039406	0.10068	0.107671	0.08242	0.034931	0.060102	0.109215	0.04613	-0.013468	0.030283	0.078524	-0.071877	0.040722	-0.216354	-0.067147	0.009921	-0.054949	0.009681	-0.042385	0.114432	-0.076596	-0.005269	-0.038503	0.08213	-0.018398	0.141182	-0.099784	-0.077387	0.056571	-0.064866	0.070074	-0.113383	0.019622	0.055997	-0.109431	0.05371	0.015302	0.05308	-0.066224	-0.006979	0.164471	0.035212	0.120794	0.035223	0.026977	-0.121013	0.096555	-0.049795	-0.054224	-0.033266	-0.128081	-0.088489	-0.041204	0.000723	0.113527	0.000436	0.012075	-0.110934	0.032439	-0.050462	-0.079621	0.152534	-0.041541	0.07345	-0.008488	0.103668	0.091146	0.129917	0.089181	0.08995	-0.055995	-0.011239	0.10273	0.017143	0.069834	0.003853	0.012647	0.13027	0.018598	0.020093	0.067311	-0.119136	0.006099	-0.098836	-0.122232	0.083055	-0.154883	-0.16446	0.058345	-0.022922	0.055947	-0.056884	0.092363	0.103945	0.076481	-0.053701	-0.042272	-0.045265	-0.141521	-0.024269	0.073307	-0.024885	
-0.018664	-0.076617	-0.123092	-0.058028	0.022556	-0.137163	0.102085	-0.075783	0.00796	0.023628	0.112682	0.074177	-0.004797	-0.113736	-0.085634	0.193669	-0.074621	-0.031461	0.015134	0.135885	0.101196	0.111694	-0.082785	-0.055614	-0.122462	-0.168552	-0.115411	0.036148	0.006901	0.008795	0.129114	0.032773	0.032684	0.083942	0.016679	0.035475	0.022582	-0.029201	0.03251	0.029969	0.018302	-0.072269	-0.048849	0.072647	0.137458	0.04474	-0.037902	0.174664	-0.03874	0.119437	0.087511	-0.097023	0.06009	-0.079554	0.059999	0.088579	-0.127857	0.066426	-0.052528	0.095749	-0.001406	-0.01421	-0.100595	0.082046	-0.028717	-0.091095	0.058823	-0.044386	-0.050185	-0.006436	-0.082461	-0.062287	-0.082616	-0.089057	0.044498	0.013614	0.117915	-0.060166	0.039857	0.07657	-0.148209	-0.089009	-0.031857	0.024793	0.060783	-0.005392	-0.036171	0.053228	-0.164407	-0.047454	-0.041206	-0.027971	0.055768	0.020322	-0.020581	-0.070306	0.048651	-0.004422	-0.155743	-0.070163	-0.015558	0.062495	-0.042344	-0.008386	-0.126802	-5e-05	-0.015888	0.001647	-0.152823	0.091584	0.035627	-0.035301	0.196817	-0.094469	-0.036012	0.107587	0.001711	0.018231	-0.001241	0.008891	-0.031056	-0.006324	-0.097637	-0.064165	-0.016967	0.028541	-0.091103	-0.03686	-0.007981	0.034933	-0.021678	0.009449	0.014906	-0.135127	0.19019	0.046982	-0.04389	-0.021185	-0.058974	0.052441	0.031028	0.084002	0.046449	-0.043948	0.060851	0.03249	-0.127732	0.085219	-0.094987	-0.077961	0.208666	0.03949	-0.124647	-0.121804	-0.069099	-0.021802	0.051981	-0.009595	-0.103303	0.043883	-0.008812	0.055138	
0.048703	0.172553	-0.083527	0.140332	0.041117	0.003455	-0.067893	-0.083709	-0.017807	-0.053711	0.032355	-0.101825	-0.085289	-0.089836	-0.03502	-0.118481	-0.004069	0.036199	0.01148	0.120821	0.015679	-0.04281	-0.042969	-0.135463	0.065303	0.10348	0.014488	0.049805	0.12459	0.037195	-0.124474	-0.028629	-0.165924	0.044194	0.084273	0.088995	0.000638	-0.035548	-0.035133	-0.000134	-0.010581	-0.10478	0.11175	-0.007359	-0.104459	0.012486	-0.014624	-0.192905	-0.056784	0.026882	0.056645	-0.040905	0.023294	0.014849	-0.080603	-0.013779	0.051156	-0.002621	0.006864	-0.073538	-0.011296	0.033177	0.062472	0.065027	0.005751	0.154242	-0.032389	0.031107	0.11939	0.060155	0.09625	0.003512	0.013759	-0.040322	-0.014398	-0.062404	0.057048	-0.153589	-0.065749	0.06844	-0.137064	0.062714	0.054122	0.095253	-0.104903	-0.056079	0.001564	0.088473	-0.104585	-0.103937	-0.077165	-0.117753	0.106929	-0.021222	-0.050115	-0.152456	0.086179	-0.03803	-0.147446	0.048283	0.023708	-0.071835	-0.109365	-0.01255	-0.135254	0.004974	0.018711	0.009741	-0.050336	0.066335	0.087853	-0.040917	-0.001284	-0.049286	-0.151756	0.029305	-0.018056	0.061738	0.090555	0.016264	-0.047569	0.028575	0.033158	-0.043829	-0.035703	0.07308	0.043547	-0.149999	0.00466	0.089903	-0.140159	-0.045285	0.002277	-0.025621	-0.097056	-0.028176	0.100613	-0.145318	-0.018085	-0.072204	0.022775	0.106454	-0.05472	-0.041101	-0.124173	-0.012816	0.083059	-0.012665	0.167935	-0.084122	0.172249	-0.036771	0.160076	0.064613	0.015852	-0.097128	0.00714	-0.044454	-0.046164	-0.115911	0.021227	-0.086874	
0.074604	0.105158	0.164167	-0.108947	0.029742	-0.039136	0.041167	-0.07521	0.070858	-0.036692	0.099463	0.124172	-0.135096	-0.135275	0.005783	-0.044903	-0.034158	-0.025436	0.038806	0.008218	0.088321	0.033066	-0.021808	0.041	0.016035	0.033347	0.062949	-0.036424	0.115394	-0.08447	0.009419	-0.061723	0.106474	0.0166	0.062463	0.161133	-0.119794	0.195675	0.021005	0.099233	0.044042	-0.093038	0.058479	0.00727	0.011099	0.165231	0.099922	-0.037279	-0.079376	-0.020175	0.002514	0.002497	0.061162	-0.057691	0.108159	-0.112405	0.004624	-0.033443	0.027799	0.070123	-0.044325	-0.058814	-0.000279	-0.002555	-0.111851	-0.071335	-0.019058	0.117356	-0.166274	-0.028722	0.115775	0.084946	-0.070231	0.104385	-0.030343	0.065827	-0.090118	-0.119315	-0.039692	0.033599	0.077773	0.035212	-0.037824	-0.11906	-0.013771	-0.026479	0.049187	0.066153	0.064455	0.070274	-0.084768	-0.079807	0.049882	-0.053078	0.021722	0.023721	0.153161	0.041978	0.034218	0.003368	0.010788	-0.06703	0.056387	-0.047432	0.085567	-0.080015	-0.089383	-0.011244	0.017379	-0.004409	0.130252	0.172804	-0.038478	-0.048909	0.018694	0.013054	0.021366	-0.101356	-0.001005	-0.021811	-0.192103	0.110427	0.091478	0.004621	-0.063843	-0.065156	0.144481	-0.029143	0.033725	-0.027791	-0.03319	0.074233	0.008997	0.116399	-0.028748	0.018821	-0.047815	0.025855	-0.121942	0.103695	0.113457	0.001601	-0.044592	-0.101106	-0.014853	-0.094952	0.01109	-0.006504	-0.008297	0.002075	-0.037154	0.066468	0.000878	-0.157796	0.063731	0.050196	0.127303	0.169195	-0.209991	0.041865	-0.030924	0.03033	
-0.048031	-0.142357	-0.140215	-0.184426	0.040133	0.042288	0.159493	0.058404	-0.083466	-0.025131	-0.04459	-0.014168	-0.002531	-0.042007	-0.017695	0.078072	-0.027606	0.016901	0.075447	-0.023102	-0.085755	-0.118244	0.016432	-0.117926	-0.126408	-0.002966	0.084544	0.054339	0.02385	0.102058	-0.063984	-0.021857	-0.041144	0.059253	-0.140728	-0.020871	-0.017846	-0.051738	-0.013316	-0.118685	-0.087329	0.01115	-0.118974	0.074271	0.099945	0.027861	0.13077	-0.009783	0.078409	-0.051423	0.133455	0.015088	0.038351	0.008426	0.09363	0.112993	-0.019199	-0.083307	-0.079887	-0.144371	0.1199	-0.005393	-0.062407	-0.05369	0.056919	-0.09485	0.040225	0.019299	0.104294	0.006942	0.140269	0.049124	-0.093609	0.11705	0.035649	-0.026888	-0.084664	-0.115095	0.123712	0.038572	0.018295	0.091335	-0.042222	0.069838	-0.119599	0.005508	0.075458	0.067405	0.105962	-0.159835	-0.093223	-0.058901	-0.059771	-0.06726	-0.04537	-0.100329	0.008113	-0.010766	0.045208	0.137447	-0.083089	0.011676	-0.044738	-0.028558	0.025667	-0.042301	-0.076915	-0.051071	0.01599	0.013381	0.036621	0.0215	0.103171	0.074559	0.055881	0.168848	0.005553	-0.055697	-0.162892	-0.107406	-0.049869	-0.072678	0.138297	0.034014	-0.139135	-0.073481	0.060402	0.022432	0.066704	0.011064	0.031675	-0.01622	-0.125692	-0.077933	-0.010551	0.12418	0.023634	-0.01452	-0.110421	-0.032481	-0.027927	-0.158114	-0.038728	0.073059	-0.03492	-0.073421	0.067734	-0.05741	-0.019451	0.102706	0.067152	-0.064644	0.088388	0.040246	0.122775	0.004336	-0.011673	-0.086791	-0.002006	0.067762	0.119026	0.048016	
-0.00166	-0.028033	0.087378	-0.045728	-0.11239	-0.01627	-0.0519	0.050687	0.055916	0.07693	0.117989	0.036049	-0.072243	-0.010202	-0.06718	-0.030235	0.015589	0.024812	-0.03676	0.056769	0.09187	-0.113704	-0.054198	0.066523	-0.096719	-0.094018	0.071502	0.005805	0.048813	0.084564	0.071257	0.002776	-0.029974	0.057748	-0.113356	0.060456	-0.148625	-0.125558	0.011247	0.119084	0.059583	-0.040853	0.128907	0.066868	-0.020546	0.035625	0.14323	-0.096834	-0.012397	-0.021422	0.082114	0.008107	0.037608	-0.129721	-0.193667	0.063473	-0.004716	0.171111	-0.011517	0.095232	-0.020416	0.112594	0.015102	-0.066662	0.108885	-0.058754	0.059311	-0.109808	-0.005265	-0.005934	0.128641	0.083486	0.054581	-0.056502	-0.013576	-0.084141	-0.143405	0.079183	-0.037577	0.123471	-0.034572	0.036981	-0.004641	-0.021219	0.068146	0.021925	-0.103452	-0.038016	-0.034967	0.082103	0.090961	0.015132	-0.116234	0.044613	0.006621	0.097062	-0.046882	0.079512	-0.116979	-0.032754	-0.001496	-0.14652	0.027553	0.169715	-0.050837	0.029149	-0.049449	-0.069338	-0.008033	-0.005828	0.065536	-0.064258	0.062862	0.127955	0.003274	0.014712	-0.048797	0.078398	-0.143553	0.028915	0.002779	0.028402	0.058275	-0.185112	0.041404	0.017599	-0.019663	-0.00238	0.0316	0.033676	0.010153	-0.01502	-0.064184	0.008694	-0.134905	-0.15879	-0.021113	0.137517	-0.057566	0.120503	-0.032808	-0.143441	-0.157924	0.056434	0.005412	0.068236	0.035465	-0.012823	-0.054756	0.044079	0.012655	0.101172	-0.045431	-0.0544	0.110853	-0.185094	-0.107656	-0.108465	0.024872	-0.119777	-0.035826	-0.046954	
0.113565	0.04276	-0.015713	0.058373	-0.054553	0.039571	-0.052981	0.160776	-0.020188	0.035696	0.073908	0.046054	0.202106	0.031419	0.026455	0.047156	-0.118552	0.056027	0.004183	0.016131	-0.101021	-0.04052	0.049189	-0.102276	0.089766	-0.112965	0.103932	-0.063768	0.196516	0.088624	0.067887	0.097538	0.054139	-0.078331	0.057439	0.12482	-0.001331	-0.132314	0.045017	-0.006574	-0.093687	0.065692	-0.002938	0.04752	0.05228	-0.013331	0.011336	0.052999	0.088859	-0.196397	0.057985	-0.02465	-0.014369	0.085821	0.161959	-0.156213	0.125406	0.05639	0.010419	0.054449	0.098025	0.044004	-0.01509	0.079252	0.026721	0.165382	0.18481	0.0093	-0.044491	0.04283	0.064897	0.005831	-0.056658	-0.034693	0.086397	0.172682	0.115868	0.013551	-0.047626	-0.048036	0.093061	0.114354	-0.056175	0.12966	0.123272	-0.036497	0.041594	-0.142572	0.050156	0.06803	-0.07029	0.120054	-0.012675	0.041237	-0.005769	-0.113148	0.003844	0.176515	0.040335	0.112053	0.013629	-0.061086	-0.13613	-0.028723	-0.030926	0.041478	-0.135577	0.038349	0.024228	0.127209	0.073253	-0.010731	-0.03403	-0.040017	-0.030952	-0.034811	-0.074195	0.072448	0.019614	-0.076183	-0.05071	-0.057108	-0.025461	-0.065252	-0.011822	-0.017352	0.001551	-0.12592	-0.045154	-0.010751	-0.064283	-0.011783	0.053535	0.065861	0.026781	0.038428	0.0001	0.00523	0.002449	-0.062916	0.036357	-0.01436	-0.124055	0.012077	0.193389	-0.005698	0.006234	0.006725	0.000626	-0.045771	-0.000438	0.0158	-0.084089	-0.044898	-0.019942	-0.099144	-0.046231	0.079924	0.037623	0.016458	-0.072478	0.113767	
-0.012687	0.056753	-0.12121	-0.069309	-0.014068	-0.02447	-0.031144	0.065168	0.010027	0.019735	0.042817	0.023383	-0.078894	0.178002	-0.03044	0.098752	0.031744	0.080412	-0.02196	0.071766	0.072827	0.047102	-0.002865	0.053297	0.087739	0.044178	0.159181	-0.031615	-0.079331	0.128764	-0.036567	-0.079141	-0.092204	0.067952	-0.052856	-0.077596	-0.150055	-0.032317	-0.086889	-0.104469	0.053606	0.06442	-0.081279	0.006103	-0.121871	0.131866	-0.100563	-0.038285	-0.132332	0.047878	-0.148137	-0.016673	0.067623	-0.01661	0.075819	-0.106195	0.130651	-0.088461	-0.015334	0.078168	0.142442	0.110667	-0.074545	0.051234	0.007507	-0.068743	0.15206	-0.087351	0.066665	0.074763	-0.009757	0.022184	0.224154	0.12637	0.06969	-0.007808	0.132707	0.022329	-0.012923	0.159987	0.064406	-0.012844	-0.069157	-0.00575	-0.028733	-0.102377	-0.080723	0.007266	-0.018952	0.057155	-0.030887	-0.001201	0.001867	0.014778	-0.103644	0.087642	0.062125	-0.004796	-0.071904	0.013367	0.045143	-0.004949	0.040417	-0.007619	0.128372	-0.078838	-0.189272	0.090209	-0.134661	-0.01796	0.067168	-0.030623	-0.033348	0.058769	0.000981	0.093937	0.057832	-0.11359	0.078701	0.108912	-0.013875	-0.035976	0.113165	-0.037584	0.048843	-0.023475	-0.060957	0.029468	0.021046	0.021477	-0.104079	-0.044008	-0.094114	0.037448	0.079559	-0.053007	-0.084284	0.093608	0.137075	-0.143151	0.064884	-0.010602	0.02114	-0.000747	0.085582	0.066134	-0.061891	0.026934	0.081877	-0.01496	0.00434	-0.104827	-0.052611	-0.02468	-0.041063	0.130422	0.053303	-0.046805	-0.067977	0.035444	0.115067	-0.114657	
