0.199159	-0.00701	0.041819	0.116383	0.097358	0.122996	-0.175081	0.038452	-0.021143	-0.269863	0.092921	0.180586	0.026698	0.208333	0.228968	-0.094195	-0.08642	-0.060088	0.113763	0.117832	-0.148123	-0.082908	-0.032195	-0.03063	-0.108339	0.016562	-0.158899	-0.084818	-0.196585	0.216357	0.080203	0.040119	0.345346	0.084895	0.117171	0.084248	0.376021	-0.201365	-0.072714	-0.048145	0.109225	-0.075899	-0.103533	-0.075527	-0.032588	0.141831	-0.166288	0.102919	0.048706	-0.170068	
0.02726	-0.018309	-0.021504	-0.191428	-0.034607	-0.002618	-0.155062	-0.01324	0.254451	-0.04112	-0.051187	-0.083516	0.066306	-0.179536	0.042092	-0.003494	-0.164227	-0.102551	-0.165163	-0.01866	0.173568	0.216455	0.158506	0.107658	0.024775	-0.375681	0.072261	-0.056024	-0.016159	0.08071	0.070254	0.106487	-0.258453	-0.258376	-0.008234	0.191537	0.047383	-0.244772	-0.292699	-0.001592	-0.089482	-0.104842	0.014331	-0.147185	0.075805	0.073194	-0.176236	-0.053531	0.176902	-0.186126	
0.27356	-0.078408	0.002107	0.215901	0.015351	0.043176	0.093178	0.241931	-0.035196	-0.104485	1e-05	-0.264946	0.0786	0.186065	-0.144812	0.233805	0.161343	0.160567	0.065845	-0.082827	0.08801	0.103612	0.159364	0.046666	0.210371	-0.104072	0.177677	-0.114639	0.025281	0.000984	0.013184	0.068281	0.010075	0.130662	-0.069064	-0.054241	-0.046594	0.033522	-0.091707	-0.122834	0.17561	0.085546	0.068924	0.071354	0.217871	-0.036403	-0.43247	0.182465	-0.129434	0.066432	
0.060951	-0.151107	0.035389	-0.162135	-0.0156	0.182671	0.247995	-0.043705	0.110306	-0.011403	-0.002079	-0.154103	0.067418	0.236964	0.088059	-0.144818	0.178747	0.142274	-0.065651	-0.274239	-0.118536	-0.022599	0.134869	0.044246	-0.223609	0.051261	-0.222557	0.098127	0.007819	0.118133	-0.200532	-0.016951	-0.064625	0.077422	-0.154919	-0.174134	-0.069866	0.069886	-0.134367	0.077385	-0.003997	0.125863	0.1979	-0.335234	-0.14924	0.129171	-0.034574	-0.174675	-0.021998	-0.232028	
0.324318	0.177933	-0.016717	0.025634	0.068027	-0.012155	0.077942	0.179844	-0.139126	-0.230333	-0.141009	0.082732	0.161675	-0.077933	0.036453	0.021667	-0.091519	-0.27604	0.142168	0.105472	-0.241181	0.222285	0.015271	-0.155654	-0.219006	0.015432	-0.102907	-0.05084	0.32488	-0.136351	0.029134	0.115117	-0.190874	-0.253509	-0.014815	-0.04283	0.085791	0.268076	-0.010016	-0.031539	0.007852	0.136899	0.13357	0.021727	-0.06383	-0.036101	0.006611	-0.106587	0.005623	0.03619	
-0.014201	-0.10236	0.004909	0.235264	-0.458715	-0.018976	0.171669	0.091018	-0.194219	-0.144157	0.014814	-0.057025	0.006093	-0.150587	0.031725	0.019212	-0.057382	-0.19381	-0.193351	0.072835	-0.238019	-0.22101	0.078047	0.109141	0.090258	-0.018216	-0.11423	0.085954	-0.112415	0.17448	0.031908	-0.176799	-0.215664	0.017082	-0.377237	0.079894	0.049445	-0.063753	0.032129	-0.111819	0.008651	-0.009864	-0.161189	0.12554	0.060639	-0.033504	0.019206	-0.087987	-0.047241	-0.124249	
-0.048307	0.039532	-0.071315	0.125623	0.351071	-0.142548	-0.055109	0.008204	-0.132184	0.11152	0.028915	0.108292	-0.075972	-0.140381	9.2e-05	-0.037261	-0.104132	0.012242	0.153167	-0.089294	0.021295	-0.281876	0.060598	0.128947	0.072331	-0.24226	0.083035	0.163436	0.282643	0.28022	-0.105653	-0.11507	-0.057028	0.061415	-0.263864	-0.048375	0.196132	0.031649	0.016325	0.231567	-0.036324	0.154299	0.053199	-0.073009	-0.179331	0.000148	-0.202089	0.076572	0.178284	0.141292	
-0.023186	-0.035182	-0.198195	0.278696	-0.135122	0.015519	-0.08416	-0.205855	-0.138031	0.043473	-0.206563	-0.29454	-0.149873	-0.162108	-0.102591	0.16291	-0.142558	-0.021848	-0.14102	-0.033346	-0.052401	0.10899	0.085813	-0.085493	0.024724	-0.105837	-0.143446	-0.069513	0.052035	-0.101818	-0.050725	-0.12585	0.298816	-0.103142	0.189625	-0.273745	0.193518	-0.107642	0.143191	0.117615	-0.222962	0.017468	0.191753	-0.125886	-0.025174	0.119274	-0.061568	-0.032292	-0.123281	-0.074957	
0.029043	-0.072488	-0.065019	-0.132647	-0.012985	-0.03192	-0.21952	0.003871	-0.0701	-0.201112	0.051338	0.114545	-0.0965	-0.205296	0.160881	0.103069	-0.073359	0.011732	-0.120201	-0.159705	-0.045228	0.286851	0.141211	0.164611	0.027904	-0.006918	-0.079724	0.00187	-0.176413	0.073638	-0.361932	0.098043	0.083982	-0.012596	-0.010394	-0.10865	-0.187897	0.038322	0.193956	0.20096	0.394791	0.025672	0.002357	0.20438	-0.163088	-0.217804	-0.023883	0.053235	0.012509	-0.05134	
0.164561	0.064264	-0.263829	-0.086141	0.058472	0.209144	-0.14283	-0.061933	0.031512	0.083369	-0.197932	-0.173909	0.101683	-0.008929	0.142449	-0.229696	-0.015673	0.093405	0.009663	-0.115975	-0.233353	-0.147251	-0.200447	-0.034786	0.100596	0.063842	0.152934	-0.011063	-0.107401	0.007094	-0.077471	-0.173506	-0.331622	-0.106733	0.07265	0.064835	0.054906	0.014373	0.305533	-0.115834	0.042648	-0.171315	0.132364	-0.064522	0.038501	-0.10419	-0.046024	0.347687	-0.015309	-0.069503	
