-0.328465	-0.056119	-0.211523	0.597297	-0.399963	0.048197	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.71064	-0.105849	0.072438	0.31112	-0.126953	0.13795	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006863	0.142356	0.210173	-0.381466	-0.080744	0.339747	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.217746	-0.27453	0.101251	-0.251795	-0.193767	-0.171264	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.136466	0.122742	-0.104922	0.026119	0.097977	-0.343008	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.141885	0.244137	0.049163	0.125293	0.104509	-0.043991	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.048552	-0.171067	0.084366	0.184249	0.079356	0.025498	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.115819	-0.051676	-0.088175	0.022736	0.154545	0.144962	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.073927	0.009745	-0.09593	-0.10561	-0.051844	0.200464	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003	-0.074913	-0.043039	-0.063583	-0.186274	0.001571	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.099399	0.082929	0.024618	-0.057687	-0.102634	-0.097896	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.048583	0.067855	0.114518	-0.018324	-0.027527	-0.114866	-0.066384	0.045113	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.0296	-0.029895	0.073277	0.067412	0.093849	-0.116342	-0.011026	0.01477	-0.066384	0.045113	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.018483	0.010888	-0.024915	0.072802	0.161331	0.015148	-0.029178	0.023178	-0.011026	0.01477	-0.066384	0.045113	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.047282	-0.03071	-0.064411	0.039634	0.061759	0.123681	-0.038318	-0.056219	-0.029178	0.023178	-0.011026	0.01477	-0.066384	0.045113	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.033154	-0.055962	-0.073511	-0.010453	-0.047366	0.110036	0.033165	-0.053048	-0.038318	-0.056219	-0.029178	0.023178	-0.011026	0.01477	-0.066384	0.045113	0.048643	0.062726	0.112558	-0.094927	-0.01328	-0.017573	0.030598	0.097073	-0.116657	-0.132151	-0.244717	-0.045167	0.294248	0.063985	0.260721	-0.025787	-0.300499	0.480785	-0.143545	0.028803	0.115222	0.558467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
